1068	9	3453
7791	96	4607
11250	135	10308
5649	175	1275
9352	89	14490
6548	231	4627
6166	173	12198
3240	131	5154
7511	131	14772
4916	133	13222
8656	31	11919
13791	120	3409
1958	1	1483
7323	71	13088
6430	0	7555
9137	198	4423
6202	148	12223
10647	31	10515
11710	162	13955
7898	97	2407
9069	63	3325
6570	9	2593
12531	40	11792
11308	163	6781
546	175	7721
1875	223	8718
895	213	9854
8052	17	733
12157	190	13538
11176	75	12246
13054	4	8800
10388	66	11428
3544	94	7902
12225	200	3457
7127	190	10877
5837	54	1987
7701	31	14708
1473	182	11063
13169	89	11606
5574	51	12144
12774	89	13059
7581	54	12513
14592	54	4684
3198	89	1796
4186	231	11140
4478	66	7007
7003	89	14684
6026	9	6083
14210	135	13461
12194	135	1787
3312	143	5590
7962	94	3671
7635	133	7581
13614	190	11257
839	75	5748
12832	31	6710
2879	94	2152
11919	4	9125
4599	81	5457
1060	167	468
595	9	294
7185	89	3041
439	190	8939
3679	117	6773
11788	17	8882
1090	192	14348
5429	198	5333
11985	190	14625
3908	18	8269
7668	80	3877
12348	140	552
11610	89	3246
10031	8	10135
12795	100	1024
11788	17	14920
10714	190	2696
2073	94	14143
12186	135	4724
9737	170	470
13365	234	13001
3876	73	9634
6194	130	2344
6890	125	2477
7570	5	5455
3507	148	12223
12277	75	2
10091	140	12329
9539	217	14199
8314	48	8314
12136	111	7285
4020	5	2190
11366	24	733
5696	138	7329
874	9	5553
11559	46	4238
7517	54	9164
1450	9	4415
1011	55	4676
4109	61	2119
13169	31	7476
8880	140	6979
14592	75	9149
2354	208	12630
3600	4	7872
2300	225	1483
281	73	9340
10349	198	4423
5670	94	5841
12876	4	795
10656	90	14933
6017	139	1870
1498	0	6547
5888	73	8395
2391	43	10980
5867	31	14243
4646	190	3838
12884	198	947
10244	140	12329
1819	74	8387
14858	154	6446
9529	4	14697
8042	143	5590
5994	94	13600
6496	154	14509
14777	89	309
10485	89	7332
1681	184	8621
14073	190	5072
12543	4	14148
3449	75	8081
7741	121	123
10912	28	3816
4771	54	4810
5590	45	8378
11182	94	1638
13799	133	9260
1479	205	13591
1409	43	5590
13052	190	763
1031	51	3108
3024	18	8269
1114	167	4983
4841	100	7792
3165	137	3197
8011	214	1276
5693	143	5590
6717	211	4070
4398	82	3325
9257	190	5241
1697	175	9361
2839	60	6583
9679	24	14926
11757	190	5590
13551	184	4358
10219	75	9611
7706	209	3155
6899	46	10778
8227	200	5590
3259	9	10739
11388	184	3064
5991	139	3024
468	79	3771
4697	139	13199
6670	198	1972
1693	190	12764
9816	192	11838
6985	201	1171
12530	133	9399
13597	209	13974
68	213	2497
2461	89	7777
3457	55	3063
1744	52	4105
14343	190	2668
9687	31	7587
14728	94	2751
12072	167	3301
9407	190	3443
8057	94	625
4960	190	5590
5822	184	9688
14395	224	7152
2457	149	804
5240	89	2037
12436	207	6281
5781	94	11530
5034	222	3565
13654	61	7555
11163	101	5858
10915	198	1972
7162	202	4533
4201	129	14193
7202	54	14132
11835	54	6846
9923	11	13200
4105	117	3679
8614	61	2119
1353	99	2485
13261	140	11488
5048	9	6872
14949	18	8269
8033	143	5590
12059	40	9733
6324	201	10231
2807	124	3325
8749	96	8770
14013	130	7300
6547	135	6332
8483	54	1719
6864	190	11690
10094	88	10861
10920	9	10320
3544	73	9025
10410	170	470
194	148	12223
2168	18	8269
449	88	12329
12398	75	8309
5316	131	825
13633	61	4746
12654	102	12627
4145	4	3413
9568	54	7185
5830	54	5867
8591	64	6060
5590	45	7643
5650	190	5590
12937	172	1865
10915	200	3457
10663	94	5510
14366	75	12652
12496	30	11169
11799	140	5976
6547	135	12116
708	234	2344
1209	139	10707
5745	143	5590
13585	28	13485
6443	124	3325
184	231	12462
12485	143	6830
14303	190	13834
12805	40	7003
4773	94	5748
2952	190	12764
11148	197	14326
2960	221	5874
2266	4	3572
4219	75	10676
9863	62	1275
14602	9	6872
5568	16	11916
6713	224	1665
1268	124	3325
11240	221	1937
12810	89	2694
3767	9	4415
7273	190	10282
5776	175	6808
7258	140	2543
8510	6	1453
12236	213	6376
7078	41	4671
13428	209	12229
11306	79	4571
14939	75	3311
4964	234	9770
6331	94	11565
1146	54	6860
11955	184	3238
3624	73	2876
13388	89	6534
5598	9	749
5415	190	5027
2156	167	3084
3383	94	7702
125	94	11247
4521	94	10181
6651	198	220
4923	31	12192
4746	135	7195
7782	75	8340
10714	140	9824
2872	132	4971
13198	139	3024
1868	41	14742
9375	209	4389
13296	54	6129
12280	111	14287
278	55	3063
2119	135	12939
8403	62	4020
6325	108	1661
7980	189	5590
9863	234	4525
14239	31	10864
7752	213	5592
3457	97	14103
6840	211	6124
3525	146	11842
6720	9	10241
10178	4	1732
6257	225	3616
3356	234	8403
12643	190	5269
4405	94	7961
12832	31	7034
2120	234	2674
9515	5	4375
3846	140	552
10355	89	6258
14883	48	14883
4403	175	1374
5508	40	65
11333	232	5590
12112	5	6644
6179	161	1682
12948	64	4278
14182	54	13278
5091	75	2232
685	27	733
800	134	12245
1726	64	937
12329	172	5671
9026	31	7902
5723	94	13347
10611	129	13070
1020	143	5590
6265	9	4188
1292	231	6982
10193	31	4859
2330	140	10861
650	190	14625
6294	234	4490
1331	234	3356
9322	104	733
11891	190	5590
10355	89	565
11046	4	391
10893	54	3198
10015	80	13345
2536	201	3107
13111	75	11926
1558	31	4859
1541	111	13753
14933	144	13934
7277	100	8204
2759	71	14764
452	231	5045
10313	31	13600
9865	190	5594
5993	190	13534
534	172	5717
3938	197	14326
8403	62	417
6917	81	4236
2921	131	2670
6529	5	14828
3544	94	1964
6946	40	12810
2085	79	8663
6981	234	7890
9376	112	12316
11887	143	12937
11623	64	11707
1222	227	3684
13919	78	8166
6866	9	14398
12770	202	14210
10659	135	1384
12983	167	9511
9586	222	430
1241	157	3316
10869	99	14408
5814	129	6690
2574	140	10683
7055	221	86
9855	9	4415
7218	94	10906
14438	89	10946
4577	198	947
5929	201	3631
1592	149	4702
6981	62	7174
10247	4	14021
2146	215	3325
12772	190	1741
6856	45	9944
14046	5	9599
1553	125	10612
1851	75	10697
13004	4	60
6769	139	1914
3987	234	6014
1783	140	10861
7476	4	4814
1946	148	12223
6013	129	9595
7071	124	3325
1269	20	8491
3283	139	14250
6362	211	1687
11262	61	4746
5590	45	6664
9257	127	5443
829	227	1708
11319	9	4
6089	75	447
1101	192	5812
14115	32	5710
6946	198	13649
4533	135	11248
10709	221	6003
14214	231	9358
2696	95	8645
10582	140	7374
12176	125	201
5590	45	379
10926	89	8914
12354	139	6829
13506	79	453
9077	94	2232
14342	143	1483
8322	184	5318
8757	94	13564
3163	234	13001
2119	135	7942
14450	190	10980
4286	210	1830
9971	116	2536
3994	89	9001
10233	171	9174
14132	89	10339
13905	148	12223
6101	188	955
14401	75	14891
8489	52	10932
8425	191	6762
9412	40	3469
10030	71	13088
5590	231	11900
2713	89	3598
9733	89	14484
2580	9	9035
14416	3	8702
5371	184	8621
14444	140	7374
5344	184	3501
13601	24	8814
12730	138	12793
3252	94	12465
8035	54	5938
7985	9	4
5941	157	9974
12174	9	14316
11945	54	5712
11793	71	13088
7703	211	1098
4525	234	12220
3653	94	468
4234	4	6191
8650	25	112
4362	112	5353
2431	190	9163
8837	234	4720
10243	33	4631
11443	131	1757
6856	231	1580
7386	31	4927
6093	54	717
12216	154	5096
14725	4	13995
2261	182	2139
11422	79	3883
11611	54	10332
4368	31	1427
808	89	12793
5916	119	1256
14793	73	13749
14579	7	3325
9906	18	8269
11701	48	11701
353	140	7374
2595	198	10152
5590	45	742
10137	139	9008
14536	9	10320
12216	154	14214
13513	4	7526
6665	198	11005
1087	28	14323
2054	83	921
30	9	4
11498	18	8269
1621	94	11033
4177	54	9134
4651	127	5955
8232	28	1483
2008	51	1674
10931	75	14200
10334	179	9953
8299	54	11610
8263	71	13088
1694	1	1744
2859	71	13088
13892	81	12755
3692	94	1442
14215	208	8498
11829	231	13374
2830	170	470
2849	209	11443
12205	0	6547
2891	4	10452
13694	154	3911
6888	75	14218
8757	71	14764
309	140	12329
9685	154	6971
14046	54	12810
8411	143	12172
14209	75	10219
2511	31	12038
12603	184	6202
2903	175	9349
10624	211	10577
9023	130	6713
6781	223	14570
5885	75	3476
12104	89	3495
12402	73	4085
6771	140	12329
2670	1	11808
10191	17	733
6708	49	6985
12301	190	10980
969	37	4619
4350	77	7697
1824	200	4688
13961	61	4746
12658	4	11108
6034	120	5574
3963	135	1550
14519	208	8498
4772	140	12329
5507	131	7191
6008	114	6155
10709	18	8269
11980	81	13332
10945	89	5842
2485	198	947
12647	57	6856
10596	34	12432
4746	135	2021
5277	209	5316
12784	46	10469
6510	75	6966
4138	81	11118
10543	94	3907
10479	139	14693
12937	231	10466
2752	94	14620
11064	54	10485
8297	194	7868
2318	31	2067
5345	223	13103
6246	99	11045
12898	94	754
10912	54	10945
7277	36	13774
3457	231	1041
12228	107	2773
3930	133	8035
11804	54	13722
6981	193	3217
975	94	2879
2977	140	9009
13515	32	2844
3240	46	14887
10838	76	865
1033	13	5730
11602	209	8377
1684	190	14933
1457	64	14873
4549	133	13423
9621	210	4671
14250	105	8998
12170	5	11794
8299	94	3071
7529	80	8726
7658	11	9275
4451	9	4188
7739	139	6596
2807	167	4219
13100	124	3325
5803	75	10515
5177	222	5775
14378	75	9044
9733	31	7378
1986	31	7161
12878	37	6753
4921	31	887
9075	157	9732
740	114	2911
13001	234	4525
5616	40	11215
3762	116	5358
8878	190	3911
14523	137	12595
10043	190	4535
9149	4	6754
7656	5	14450
1179	24	733
12624	179	7648
3766	133	7062
1161	89	14614
12752	137	7412
11226	61	2119
14585	8	8621
9230	75	2980
10889	124	3325
6910	185	3325
7708	143	7221
11194	209	3373
12988	9	9035
2615	223	14933
5063	148	12223
10728	75	7011
4560	184	8621
11231	234	1665
9627	154	7059
560	4	4677
13346	36	7735
5779	209	5316
10120	79	3493
14062	198	947
12126	234	4964
2461	89	12094
12050	213	4615
515	54	1161
4097	148	12223
3126	5	7829
3165	139	4966
6377	40	12557
5689	213	10410
3161	18	8269
9493	143	1483
4778	198	1972
12697	226	12697
3970	154	715
1775	221	11357
13785	172	12433
9494	9	4
12445	4	3595
10243	36	5763
12473	67	7305
1011	19	2313
3150	94	9252
6887	189	6666
1127	221	3782
2119	135	12448
7277	100	10495
9318	94	8057
9779	175	11877
7203	89	11605
14920	172	1606
11811	217	14199
14710	146	7122
671	60	7390
14777	89	12487
10216	227	14931
12676	163	6781
8895	83	12913
8086	92	3325
11765	5	12856
12356	112	13956
3237	192	14587
8487	75	3214
7351	139	6776
1369	210	9985
12126	201	9863
7218	94	1971
302	114	13464
1975	7	3325
9124	97	4300
6678	223	763
3700	221	86
13566	190	8645
12208	75	3233
1051	18	8269
13546	172	11757
10243	100	7055
14642	112	11306
7344	84	4907
6910	13	4002
229	223	1731
6851	175	6961
4730	197	14326
7018	227	4439
14941	20	11357
2667	77	4500
1071	223	13829
5457	54	11368
10243	100	13417
1084	64	14938
9685	154	4805
8583	4	4041
12743	202	10794
2193	143	12937
7272	221	3070
2727	16	4344
10665	79	3366
14642	140	2000
14132	89	1932
5974	129	278
7946	183	612
2761	28	14925
470	160	11632
13525	94	4521
180	197	11411
13346	100	10185
3522	94	8278
6025	94	12465
7338	172	9002
3950	139	5479
13077	38	1483
8034	234	6065
5584	18	8269
12795	36	12322
1533	231	6079
10490	94	6676
11778	54	6646
14354	182	11283
14132	89	11650
12400	197	14326
6159	9	749
7413	89	12073
4805	145	3325
1559	156	3963
8355	225	8621
9425	39	3034
595	4	14303
9664	231	9223
9503	5	884
5869	5	8025
11823	18	8269
807	95	3911
5929	201	7152
8735	4	13926
13687	223	3417
851	40	14844
5910	102	11444
12557	89	8443
3405	89	6583
13433	4	13343
7300	62	12956
9602	231	7211
6955	54	1434
7860	71	13088
12837	119	5074
6552	4	11480
9333	50	3385
1266	94	6602
8049	5	12064
13539	73	9601
13346	100	8874
684	101	5571
987	4	4913
14858	154	11676
3006	139	6637
5915	21	3325
6780	81	2740
1650	31	9896
5203	94	5711
7162	183	4518
2809	149	1064
3390	184	14458
5806	152	7216
583	184	8621
5358	62	7708
12976	37	11939
10181	94	14882
10187	137	12595
4516	27	733
14681	141	6263
1478	172	13602
2581	97	14103
8256	111	4688
862	75	2730
7063	133	14788
10699	184	4358
14858	154	1663
9469	133	6401
3876	159	5651
8511	31	186
13346	100	14512
7120	148	12223
4968	210	4928
11149	71	13088
4269	226	4269
9008	54	13204
14065	209	4018
14761	31	13626
10905	89	10276
2119	135	12833
957	39	718
941	9	4
6540	139	4160
13433	94	988
13097	8	14458
4782	4	7057
11864	9	4
14683	3	2102
4431	172	13137
3929	223	6856
7034	54	13169
5344	118	10449
5535	77	12542
12844	125	6566
3215	201	7929
7277	36	14180
2575	99	13250
6788	9	12972
11989	9	3791
8599	198	1972
5502	5	13522
7660	221	13476
12795	100	11723
2674	234	4733
13346	100	4115
12407	61	2119
2754	172	695
8336	89	11924
8939	205	7529
12719	94	2257
3073	54	7701
6393	4	14149
5971	175	9058
4174	104	6963
3986	94	4145
13876	71	13088
8403	201	3088
5059	94	5781
8231	89	2659
2232	75	247
14531	131	8904
6089	75	3944
7946	202	1509
7557	100	10519
6249	46	2500
2565	172	7356
11007	75	12156
7258	198	5305
8351	192	11822
6260	139	5185
65	89	5530
341	94	14453
3064	231	9917
3872	190	6856
9149	77	5708
13	54	5240
9548	9	14398
2257	73	2865
11195	0	7555
13690	202	612
10772	9	4415
3112	172	8612
14348	184	4358
5258	89	11116
7413	31	11084
3064	231	9127
9171	143	12937
9350	143	3443
3876	4	8776
5050	54	7744
14575	31	5396
14340	94	12644
4643	139	6596
9863	201	3356
6943	198	947
2602	54	10959
13439	148	12223
3237	94	10413
12251	75	1420
7003	89	14331
2960	221	3070
6510	94	6876
7799	54	717
1067	143	5590
3173	9	4415
14614	112	12312
366	9	3791
12678	89	2842
12487	190	12826
6376	28	8489
4296	126	177
4957	46	1522
13369	9	10241
3958	94	6512
5049	94	11622
9555	209	3155
12640	139	484
9375	89	911
6727	33	14263
2788	75	8448
5671	190	13500
14660	28	10902
1646	229	5531
7272	221	14004
7162	202	10794
3356	234	2004
2560	68	733
5605	197	14326
2919	40	11215
12349	89	1219
2375	9	12857
3198	31	14686
12982	94	6874
55	190	5590
9728	5	14406
13760	175	9999
6347	140	7374
2308	31	168
6743	81	5411
12511	200	6856
3768	34	9621
10254	175	10309
8967	8	8621
5930	100	8078
3994	209	6064
2478	72	3640
6906	71	13088
2547	94	10912
3328	143	6856
10767	76	1788
12782	164	13534
12846	54	838
10914	5	2697
12492	18	8269
8056	133	4507
8919	71	13088
161	170	470
2204	94	3419
11208	133	1807
2547	5	4568
5590	45	1929
3997	127	14554
13651	198	1972
571	201	6985
9008	9	14770
2850	9	7348
3929	223	6304
13534	231	3435
7661	75	4539
6490	75	2759
9621	34	4968
12764	76	4596
13913	61	7555
7539	197	14326
4522	210	13447
877	40	9375
6198	61	2119
11640	94	7985
426	221	2414
5888	71	13088
9825	112	7378
4924	184	14458
14231	75	10912
6388	18	8269
2547	94	4981
4253	5	9084
5159	210	11355
11055	175	12398
9855	5	4426
1372	9	4415
1894	139	4475
6456	223	13534
816	108	1661
8650	59	12720
5590	231	3082
6856	231	8874
4450	9	6211
6685	175	1050
4358	231	1252
9588	9	5011
7564	136	12153
10213	9	4
11166	140	770
1377	116	9135
13921	200	5590
3965	97	14103
4677	167	5862
4708	190	5072
13222	75	3646
11554	229	3767
1153	140	1478
11258	89	4571
10603	54	5628
4505	194	3068
10195	198	1972
6058	139	4615
4746	135	7448
11026	30	7479
11501	36	14376
10061	9	4
3449	143	5590
10282	207	5303
1583	28	2502
12334	13	7133
2721	4	5572
2230	140	552
12286	201	5358
2624	81	1310
4885	133	11704
4470	227	2578
9656	7	3325
1730	170	470
1665	187	12126
10535	30	1039
1192	94	9653
3762	18	8269
8226	24	733
12495	57	6856
13694	59	6932
8808	140	7779
2787	221	2728
11752	18	8269
4339	157	2643
4537	216	4537
9674	54	5620
11203	190	14933
4200	5	5133
14340	230	12245
10912	4	7271
774	5	4505
1964	4	3342
9316	75	6886
8687	163	3566
12492	221	86
1367	140	8785
7529	136	4714
4668	4	1508
12933	84	11360
4339	190	10996
6903	142	3325
1062	170	470
4507	5	3342
10996	231	4100
11247	94	12402
8403	234	9770
9511	79	3258
13343	167	4219
9548	5	14887
14259	231	8516
1986	31	11752
2271	190	7221
11828	140	12231
9317	54	7546
14187	176	4055
10098	140	7374
9933	94	2089
7174	130	7890
7599	140	6018
1161	89	9121
13545	140	11603
14147	127	3077
7300	62	3154
261	4	12754
10105	170	470
6851	206	3325
8190	76	7529
4525	201	10592
1374	4	6414
1444	4	439
2787	175	10671
13326	86	10320
7161	54	1986
14495	190	12937
8222	234	13324
11044	198	11005
6685	175	11032
4061	9	4
9224	148	12223
14145	4	1081
8460	54	7757
7575	54	696
1695	81	3490
10178	4	4484
1144	88	9824
10476	200	5590
13867	195	7499
13662	71	13088
994	54	14777
1793	54	1987
7804	168	229
11754	231	13341
108	190	12633
14779	228	230
3499	9	10320
7304	211	1032
4252	4	12542
12319	69	3625
6999	81	10663
11011	28	14762
5358	62	8529
12982	4	5142
12159	5	14097
4956	96	3864
3289	75	7815
6189	139	13625
12658	94	10575
1413	170	470
14000	4	8056
7806	28	8621
8303	54	3198
14046	54	5938
6672	75	4631
14939	9	12891
5319	234	2700
5106	170	470
14638	89	3229
6151	4	4484
509	19	2313
596	133	9501
5930	100	13957
281	94	1234
13021	139	10651
11736	1	8621
8499	4	211
9580	104	733
446	0	2119
14834	75	6510
10658	198	10721
6496	154	7993
1664	24	733
1782	231	404
7423	9	4415
12365	43	5590
4393	170	470
8626	94	1835
5281	129	1860
4201	148	12223
13694	59	1300
2700	201	8199
4902	39	7853
7877	75	4295
3469	89	14343
8523	133	5388
1059	18	8269
4171	133	8138
7277	100	7055
8124	75	13886
4182	89	14880
8513	197	14326
4637	222	3492
6465	196	1079
7498	197	14326
1211	81	4343
8512	190	6256
552	172	14129
2748	61	2119
1523	197	14326
6044	190	9992
8213	4	4754
4728	170	470
10538	51	1674
6529	54	14065
1231	197	14326
6274	116	5516
1828	54	11423
8604	18	8269
4314	9	10320
1180	28	10130
7199	28	969
9691	54	1939
6354	80	1875
5285	170	470
6182	153	6123
6992	4	10389
3871	5	14265
6135	167	468
1624	102	8267
10310	217	14199
6741	99	14614
8403	224	2344
4622	54	8704
13694	154	11238
6514	71	13088
6005	231	11310
13590	212	13040
8084	3	9639
3229	190	1731
2829	79	2647
14410	94	4881
2754	172	8275
3356	234	8647
13840	139	4836
807	44	2890
5349	198	220
11108	198	7969
9680	73	10566
3504	148	12223
14759	48	14759
1635	140	12329
9949	184	14458
14254	154	14203
31	135	13740
7665	54	10817
8738	179	5832
1027	143	4544
121	98	6751
773	211	1180
14702	231	4833
3246	40	7060
9665	24	733
132	198	1972
14329	4	13241
6856	172	7552
13204	31	13667
12213	198	6564
2999	112	11765
13791	120	4808
2401	18	8269
2458	1	8621
9363	4	5311
11039	190	4872
12130	143	12937
5776	221	6625
601	40	4810
3015	163	6781
11916	75	977
12038	54	2511
7890	234	637
14477	140	231
12613	116	8837
985	140	7779
4887	31	5382
12786	94	8458
7907	94	8115
2245	94	11937
853	221	11621
680	163	6781
14277	54	3559
7921	229	12465
12135	143	5590
3215	234	365
8130	190	13103
1098	51	10837
41	75	12787
12208	94	1521
2834	28	12554
4867	198	5305
8706	190	5027
7356	200	5590
493	129	10169
4219	79	3992
12265	190	8718
1483	231	2703
5929	234	6981
12353	192	10780
12714	80	6781
14697	112	14891
10325	190	8939
4544	165	7221
5306	94	6672
12937	231	5245
13177	129	6013
9283	75	1136
5074	221	12568
1194	175	186
14399	5	10668
1456	64	10291
10023	71	14764
10905	89	12495
12518	100	5908
11983	1	9928
3800	100	13387
423	83	14843
11033	94	6342
4808	116	6458
4535	215	3325
6496	154	7221
7107	223	13829
740	227	12544
7820	71	13088
3492	4	5174
6900	94	9337
6927	112	5367
11590	139	7799
13694	59	4929
5321	145	3325
12545	165	2146
13997	198	13649
14807	94	6730
12649	198	13262
2120	224	2536
429	190	11391
6265	9	14398
3708	76	3340
1171	234	5516
3252	170	470
1918	147	5146
11649	9	6872
11527	55	5800
13198	139	2612
10702	0	6547
14302	9	12026
8250	211	952
8933	20	2983
3091	190	9163
2398	189	7285
798	183	10794
12731	4	11116
7971	226	7971
12034	140	7374
13232	190	5590
9511	79	1485
12793	112	9778
1470	193	469
14419	194	13432
5389	94	7105
5168	9	4415
3146	234	11231
4404	71	14764
13445	71	14764
7739	139	5504
8864	200	6856
659	9	14398
3064	231	10740
2800	31	2838
8130	190	11521
7488	133	14699
13886	94	8124
13416	94	13279
3834	54	12349
1205	140	14894
5358	193	10707
12126	193	1246
5880	4	6605
1101	4	10323
14168	190	6256
12190	8	4851
13694	25	9867
11628	71	13088
11096	18	8269
2085	79	6778
1228	184	5373
12492	175	5233
14132	89	9817
595	54	7176
13010	139	7587
1634	4	12218
215	198	220
11394	0	6547
10129	94	11046
7227	113	8621
8438	86	6083
449	88	8785
4026	167	7227
10367	167	1218
6260	139	762
6540	139	2985
4730	190	13103
3071	94	9612
7703	71	14764
1402	70	4949
3436	54	4703
1509	135	14382
3345	5	4461
1300	12	6410
7929	234	6301
2421	4	6994
14878	41	10674
8881	94	2165
8877	105	2915
2500	197	14326
7929	201	7890
5947	31	5400
6193	190	12826
9116	236	3866
2078	50	6526
7542	140	14421
12981	94	9149
0	129	7114
12347	124	3325
14094	105	13700
9150	143	5590
9302	231	5688
4249	163	9241
13430	9	14398
10870	4	180
6230	61	7555
6014	201	5821
6617	81	10377
12832	89	3493
609	140	10861
8796	75	12481
13694	154	9992
14342	116	8837
8202	131	5110
8385	209	12746
6256	76	4019
7327	11	8872
10959	89	4677
13370	225	4358
10318	225	6267
5938	209	12944
1621	94	7318
7610	223	12937
13736	4	11045
5707	73	786
5713	170	470
13227	209	14052
8659	75	10226
4006	89	545
5358	62	12380
12628	130	13001
9323	69	2349
9008	4	420
7865	75	8556
12746	131	1677
6608	223	12764
8487	54	3729
6727	100	25
4605	140	13622
14378	54	808
4037	231	1128
14524	133	921
3075	94	6203
858	197	14326
2169	89	13083
5006	9	14398
12980	24	733
2119	135	7448
10243	33	14904
8297	167	1266
13669	9	14316
4533	135	14753
14728	7	3325
14152	140	10861
10869	172	9633
12651	9	6872
6879	5	7051
7986	4	10717
1661	53	683
12868	40	8336
14812	94	3544
5358	224	11231
4069	94	3692
4189	9	4
13041	75	659
3198	89	7552
11562	104	733
3944	94	9307
5467	41	14214
1980	123	1889
7779	172	12803
7455	94	11449
14162	135	2337
14858	154	8257
14045	31	1181
10567	192	12619
4502	28	6202
866	94	2390
2971	231	13487
234	51	4676
1873	175	1463
6547	135	5450
1470	62	9663
4628	126	2867
1684	190	2668
11055	175	7023
2943	128	191
6727	100	2483
12468	4	14840
3104	4	6506
4578	145	3325
1427	9	6083
9084	198	1972
5798	75	14708
6342	4	11196
7907	94	366
13694	59	7078
11312	9	294
1449	140	7808
14742	38	6856
10986	34	549
8488	4	1732
14383	54	1558
10592	193	6637
13320	167	2286
8246	43	5590
12489	75	4458
4777	9	5011
6110	112	14763
9867	101	9329
10945	89	14168
468	79	10150
2976	61	6547
6981	193	419
2146	231	10282
9526	61	7555
11293	184	10246
14285	75	7581
3267	97	2407
2651	184	3416
227	73	2865
1946	216	1946
14601	129	7974
3533	75	13925
8807	127	14367
4368	31	8945
4547	167	468
7340	190	599
6163	7	3325
3921	94	5683
9547	36	3782
8349	113	1741
12316	170	470
10479	139	12745
7040	137	13661
10377	18	8269
12752	137	1921
3311	116	8403
5172	198	5305
13568	71	13088
14213	94	1997
384	54	2713
10795	175	3195
4581	210	14214
6817	198	947
5091	54	12832
5082	140	552
2251	79	13015
2383	131	3639
4224	213	2126
2530	190	7221
2082	4	213
9033	41	3238
5347	4	11382
5316	131	9044
13659	140	10861
13661	139	9210
10402	5	2697
12158	129	4655
6713	234	2603
4160	143	5590
581	94	774
1313	31	3311
2730	184	2709
12554	129	3320
5745	5	12357
5750	212	6812
4532	28	10399
5399	30	1039
11793	18	8269
3425	94	9804
7911	54	9673
14498	94	2245
5842	112	13797
10243	100	13368
6763	54	3617
7757	89	9212
6238	131	1080
9825	198	1736
7069	189	12764
9795	97	5912
14761	31	11710
6266	51	14338
1362	25	12223
12520	104	6963
5041	94	9170
10716	16	7313
424	165	7795
1676	54	10193
6252	16	9222
5516	193	13338
12230	213	11964
3559	89	11315
253	137	6592
11739	42	11435
10143	170	470
5707	9	8557
12118	91	13472
4868	11	3571
13621	94	12499
10633	101	2860
10965	161	8364
14419	39	13711
5812	54	12381
5137	30	1039
11404	54	925
1030	98	10125
424	76	12011
7664	175	12645
3476	75	1883
6310	94	14243
9567	40	2825
1695	81	1150
4019	80	2194
1256	142	3325
11194	31	7471
13346	100	11816
10199	190	3838
5388	54	10959
13162	231	7286
7873	48	7873
7739	139	5110
3158	4	10014
12640	139	7269
8403	62	14372
11859	9	4415
13270	9	6872
8520	211	10603
13103	231	6688
1470	193	7587
6454	94	2740
6854	82	3325
2602	9	6872
1095	34	1038
4688	55	3108
5594	205	10752
6804	148	12223
9692	9	4415
9643	162	9356
420	190	5590
9150	4	12041
9953	56	13380
8011	99	10556
3339	231	2820
4305	190	5241
5316	204	12627
11194	89	3091
3387	4	7776
10478	198	1972
13534	95	11690
12089	4	14897
12959	75	6512
10316	71	13088
14516	158	7524
11257	52	6773
7526	140	8096
4586	9	7562
1476	179	8279
4648	35	7598
8643	179	5832
4988	140	7374
6365	9	14316
6381	124	3325
13509	22	2659
2127	81	2605
10376	104	6963
1478	172	10717
4033	18	8269
1087	94	7902
13324	201	13973
1828	75	93
10351	30	12592
5112	124	3325
10740	120	3118
11368	31	14594
1060	190	763
4057	94	2257
10349	190	3838
7406	5	11112
697	130	1470
7357	95	4991
5825	100	2903
5002	67	8505
3052	4	6778
8881	143	5590
11496	8	8621
3382	127	8134
14439	81	3975
4034	131	9370
8681	47	2024
6642	54	996
5341	198	5333
13928	71	13088
13065	94	7991
13346	100	9440
266	5	8275
8345	89	4446
10125	75	1621
4893	231	3420
574	9	5192
13971	18	8269
1371	9	6815
9506	5	9919
5793	170	470
5344	176	4055
1962	94	14686
2787	175	9947
9863	62	7239
14544	54	717
11781	81	2662
2113	9	6083
14052	46	9001
10648	43	5590
6904	4	562
9522	4	10224
11198	100	13018
5345	223	12084
37	199	5285
8387	135	12426
10521	140	7374
12605	128	12017
7693	216	7693
3198	89	3493
365	234	5929
9424	200	7221
3685	9	14398
144	11	372
4692	71	13088
14796	60	8740
8847	47	5369
5870	206	3325
3198	89	2427
7555	135	846
7731	101	7446
11531	54	9478
7674	167	6905
11198	100	8534
7696	14	1915
11801	9	9858
9133	125	7357
3644	88	5976
835	198	947
8939	95	807
13424	75	4204
2173	143	1483
12329	172	720
11694	83	940
2829	79	10668
1794	104	8882
11728	192	1666
13145	54	6129
12186	135	13740
5993	222	3960
7060	89	4996
1590	116	4964
6492	9	7562
7560	228	14813
2316	40	7088
14500	75	7044
5045	41	452
5375	81	582
8511	89	11452
4746	135	9677
2667	5	1609
8692	143	13534
675	184	11956
4219	79	4471
8939	47	9417
13230	131	11917
5174	190	13985
12981	5	1126
2417	7	3325
6338	28	10902
1717	74	8387
11097	9	6083
7277	100	8694
10532	94	4458
3165	137	10479
5270	54	10485
622	54	7701
5388	94	14906
6129	31	4808
763	95	14933
2119	135	6152
9248	143	5590
14348	94	1677
13597	31	2067
4826	81	6331
12342	198	6564
10445	190	12764
13119	40	3559
2831	81	9479
12798	209	2383
8470	139	9736
3800	100	8803
5819	151	7869
439	112	14559
